-0,00298324391245842
0,0084824453946203
0,00839876968413591
0,00318463733419776
0,00581287622451782
-0,00717045811004937
0,00144940794445574
-0,00499292857944965
0,00187970353290439
-0,000259299157187343
0,00545000765472651
-0,00981583286076784
-0,00194517156109214
-0,00701822335831821
-0,00961440454237163
0,0049473222810775
-0,00527417806908488
0,00485430804081261
0,000104021271690726
0,0000533866696059704
0,00119665461592376
0,00548154266551137
0,00367657173424959
0,00246122935786843
-0,00782852710224688
-0,00107926295138896
0,00299987976439297
-0,00438543349504471
0,00293557172641158
-0,00227484536357224
-0,0015936759673059
0,00995232781395316
-0,00379239996895194
-0,00319490628316998
0,00313696514815092
-0,00797952374443412
-0,000365364393219352
-0,00541362690739334
-0,00297245231457055
-0,00848566086031497
0,00432707394473255
-0,00752244465984404
-0,00830149372108281
-0,00761809761635959
-0,00454066801816225
-0,00791589826345444
0,00732922466471791
0,000185153922066093
0,0069384097866714
-0,00256675406359136
-0,00976145940832794
-0,00186493559740484
-0,00708521139807999
0,00391511232592165
-0,0094037062395364
-0,00491373849101365
-0,00716415061615407
0,00359617353416979
0,000700828013941646
0,00577142111025751
-0,00867867182940245
0,00910715204663575
0,00572374893352389
-0,00247107179835439
-0,00408775423653424
-0,00113928591832519
-0,00045059553347528
0,00554688137024641
0,0034470871835947
0,00657695215195417
0,00706122050993145
-0,00222583887167275
0,00905450749211013
0,00875972679816186
0,000156063511967659
-0,00548616052605212
-0,00915617146529257
-0,00251471182331443
0,00469899339601398
0,00778223832137883
0,00491853411309421
0,00493753398768604
-0,00408269727602601
0,00783332272432745
-0,00114735367707908
-0,00348640350624919
-0,0070804157666862
0,00168849570676684
-0,0098902299720794
0,00362041224725544
-0,00254008318297565
-0,00856890180148184
0,00272756430320442
-0,00681633424945176
-0,00103997359983623
0,00863981006667018
0,00204437984153628
0,00850943086668849
0,00418669144622982
-0,00450853297486901
0,00508638301864266
0,00124791195616126
0,00326562815345824
0,0041408905107528
0,00000763875432312489
-0,0065783083345741
0,00865472999401391
0,000851467298343778
0,000906979842111468
0,00335372339002788
-0,0013662943802774
-0,00417448604479432
-0,00170874261297286
0,00455100835300982
-0,00634116332046688
0,00714390370994806
-0,00893539515323937
-0,00342157908715308
-0,00116760058328509
-0,00882562512531877
-0,00980116683058441
0,00629231623373926
-0,00739452692680061
0,00292639747262001
0,00947598199360073
0,00156549947336316
0,00156620753929019
0,00152036183513701
0,0000749303493648768
-0,00424710101448
0,007011828860268
-0,00483868663199246
0,00700081095099449
0,000277457013726234
0,00930220388807356
-0,00299155029468238
0,00369914867915213
0,00795693388208747
0,00785991700366139
-0,0053938714787364
0,00131065727211535
-0,00350637736730277
0,000431642476469278
0,00960191465914249
-0,00895536901429296
0,00409047916531563
0,00674581836909056
-0,00789076416753233
-0,00933109992183745
-0,00442178221419454
-0,00671638929285109
-0,00913226675242186
-0,00812946597114205
-0,0041109162196517
0,00379413072019815
-0,00865348397754133
0,00745458325371146
-0,00463966173119843
0,00286687785759568
-0,00247048639692366
0,00111323725432158
-0,000121293282136321
0,00269082698039711
0,00282624241859853
-0,000420610504773457
0,0161249631434744
0,0239596498649404
0,0273930362422831
0,0281824528899102
0,0359027014296732
0,0460614032200644
0,0335309828685119
0,0564063673852295
0,0504718028686507
0,047076919510614
0,0513568446687706
0,0584265215979193
0,0776419499175426
0,067236855330591
0,0728143615750436
0,076883887720877
0,0841255948474683
0,0872252755733036
0,0922323128655614
0,103423954642212
0,114356758678948
0,106840966835131
0,114062189190595
0,112819008704024
0,132724784220586
0,134520458359399
0,136769627586291
0,135346331198103
0,139856440127308
0,137428025114857
0,147942943640856
0,144182949610874
0,164773988453801
0,153908692318562
0,166127333408671
0,16963184576273
0,164123668887477
0,179016684321317
0,180608936239103
0,184387291525271
0,191116441051083
0,192230733014327
0,198333151500017
0,199545557879653
0,205537193683237
0,212515330683756
0,213112409445909
0,221678988486846
0,20710928365172
0,228086265178581
0,223238881187596
0,23501904163527
0,223921089418045
0,221760707626183
0,227789507925385
0,232116304382671
0,247298828333287
0,251153386571587
0,24966392384359
0,244995126351649
0,242092447711057
0,24682275824745
0,254133557821822
0,267597296670064
0,257274519628411
0,272654032045127
0,265511242099041
0,265609148498528
0,271851442613327
0,262312571196575
0,28224338391157
0,271313236451469
0,279031886463269
0,281254119258056
0,287772092234862
0,27776573334222
0,28329801669029
0,286794445297179
0,281786398441376
0,289231946522254
0,290240430560929
0,296973032874369
0,292840575679178
0,299447571451086
0,300771700695075
0,299476198729659
0,287275179627961
0,300704828706983
0,30024544725607
0,303595838885642
0,289457605197697
0,303257216430424
0,308561046825407
0,299018882996908
0,303630315237665
0,296022916955581
0,299335918746694
0,294344941964357
0,304441165561551
0,291668102285621
0,294876394721295
0,302708629564573
0,29687821679015
0,305746081484809
0,293810103702048
0,292576341937326
0,289586123255272
0,301400758732599
0,301952249473812
0,292313724038263
0,290004968592833
0,290067712375203
0,28573663569951
0,297942698575093
0,283332476479751
0,279118646053167
0,288895700375454
0,281024608710457
0,289254494479746
0,277660395354115
0,272302309136582
0,285631167491076
0,287148666525127
0,266481348040196
0,269730081578452
0,275396286283243
0,266734191506806
0,272983993004286
0,273422808200108
0,254696103768019
0,268087627856438
0,25172516152776
0,260896760504651
0,248599566618113
0,241322251037644
0,238850695936661
0,245688029382473
0,235864158758048
0,24572616783688
0,233709057752947
0,2349157178718
0,223212853054281
0,232077010130487
0,229845556831103
0,231315937673145
0,226611036363979
0,221280640345263
0,213716412169632
0,202401911566877
0,206635738173929
0,208884262977386
0,193690696390497
0,192804204788161
0,198192472622188
0,184024851843023
0,188150960580281
0,181039467221561
0,180113500558573
0,172462404726785
0,167831478759628
0,170288814341654
0,158206983153704
0,15945852794831
0,153399042228282
0,151397669176618
0,147815036056222
0,141792015735906
0,12920026064971
0,138429670771048
0,124967552379512
0,12311989310403
0,116378801034863
0,114097590782523
0,104058085306444
0,0980890340314202
0,100340455027377
0,0887162993690228
0,100594334075793
0,0785154557651243
0,0788663773182872
0,0783226537378849
0,0818907274439107
0,0704996832201699
0,0725733908136677
0,0650851125560521
0,0631324079543855
0,0529878751409509
0,0420925428954718
0,042966185464868
0,0289698193272326
0,0372888348476872
0,0245101492222798
0,0223663907187793
0,0159145216913359
0,0210960714331749
0,00101181958944637
-0,00492164618368568
-0,00162313166074455
-0,00540863992646337
0,00681373282335699
0,00561048067174852
0,00425679101608694
-0,0059519898891449
-0,0050971167627722
0,00787735008634627
-0,0039055713173002
0,00362179799936712
0,00941825797781348
-0,00601650338619947
0,00392498658969998
-0,00541286786086857
0,00314406231045723
0,00120857316069305
0,00505302985198796
0,000274302745237946
-0,00454268240369856
0,0019708623830229
-0,00831673473119736
0,000619336999952793
-0,00733350711874664
-0,00694707222282887
-0,00501230955123901
-0,00105604124255478
0,00188139919191599
0,00206486451439559
-0,0040920979436487
0,00346979703754187
0,0024308280646801
0,00428477039560676
0,0080611571110785
-0,000755439111962914
-0,000104748932644725
0,00231794812716544
0,00329257099889219
0,0047981343138963
0,000195298222824931
0,00938699968159199
-0,00158006768673658
-0,000386443799361587
-0,00662950370460749
-0,00765508108772337
0,00420068833976984
0,00651455860584974
0,00355349207296967
-0,000746281808242202
-0,00321113864891231
0,00901080966927111
-0,0087754194252193
-0,00152787337079644
-0,000369853330776095
-0,00610892654396594
0,00152505440637469
0,00461783712729812
0,00283503221347928
-0,00659354639239609
-0,00331729835830629
0,00874293427914381
0,00687625064514577
0,00911352970637381
0,00302770467475057
0,0049374077655375
-0,00164190939627588
-0,00707704424858093
-0,00274464410729706
-0,00834933839738369
0,00772109006531537
0,00745065411552787
-0,00896233870647848
-0,00385897762142122
-0,00293578968383372
-0,00559184241108596
-0,00151405870914459
-0,00873510133475065
-0,00907728379592299
-0,00796056662686169
0,000518616857007146
-0,00228842244483531
-0,00894975695759058
0,00174319744110107
0,00618370418436825
0,00068038972094655
0,00563427089713514
-0,00229124139994383
-0,00470177315175533
-0,00153069688007236
0,00111521220766008
0,00198092848993838
-0,00278776260092854
-0,00200853714719415
0,00109445819631219
-0,00976005792617798
-0,00707112938165665
0,00945254880003631
-0,00683710217475891
0,000184226520359516
-0,00889678958803415
-0,00911601210944355
-0,00236511936411262
-0,00785912829451263
-0,00297498972155154
0,00469909096136689
-0,00345097070559859
0,00551095156930387
0,00596398962661624
-0,00252825450152159
0,00755038494244218
-0,00351739351637661
0,00518332306295633
0,00860062799416482
0,00822580392472446
0,00136702724732459
-0,000718982284888625
0,00386007483117282
0,00907578584738076
0,00457924456335604
-0,00767062204889953
0,000190998055040836
-0,00343982694670558
-0,000458384649828076
0,00818246091715992
0,00765463124960661
-0,000218442576006055
-0,00888866846449673
0,00710718005895615
0,00294445525854826
0,00129555805586278
0,00821039047092199
0,00382844314910471
0,00893043870106339
-0,00964873782359064
-0,00914654657244682
0,00362952966243029
-0,00309970852918923
0,00636440500617027
-0,000406480710953474
0,00437203697860241
0,00391478994861245
0,00607612577266991
-0,000444639958441258
0,00251541794277728
0,0043019297067076
-0,00907761271111667
-0,00820356434211135
-0,00183799546211958
0,00999817314557731
0,00637568022124469
0,000491382488980889
0,000189171200618148
-0,00706414672546089
-0,00996700216084719
-0,00162836788222194
-0,00940951546654105
-0,000185444736853242
-0,000517036337405443
0,00769766459241509
-0,00724098947830498
-0,00922147828154266
0,00590805506333709
0,00658745368011296
0,00970896041952073
0,00625931723974645
0,00744090710766614
0,00333849008195102
-0,00684039128944278
0,00380531211383641
-0,00706799062900245
0,00753164568915963
-0,00227989792823791
0,00900813515298069
-0,00291299426928163
-0,00976447998546064
0,00331006485968828
-0,00199060697108507
-0,00796804431825876
-0,0085279306024313
-0,00199243382550776
0,00840763590298593
0,00196345188654959
0,00819673737511039
-0,00865651081316173
0,0019964497257024
-0,00343163049779832
-0,00806602627970278
-0,00818899501115084
0,00605133316479623
0,00963163831271231
-0,00542998448014259
0,00682985488325357
0,0055396933760494
-0,00884253080002964
0,00653881531208754
0,00179901061579585
0,0085983763076365
-0,000122694605961442
0,00495861932635307
0,00240368843078613
0,00280931477434933
0,00249026502482593
-0,00987620949745178
0,00181744992733002
0,00957727075554431
-0,00964068948291242
-0,0048724852129817
-0,00241333621554077
-0,00760873380117118
-0,003400415815413
0,00559422995895147
-0,00920109788887203
0,00856303607113659
0,00379096734337509
-0,00785760870203376
0,000559485796838999
-0,00964066315442324
-0,00592363498173654
0,00237049078568816
0,006410670010373
-0,00629199666902423
0,00694050630554557
0,00324052489362657
0,00924769670702517
0,00809797550551593
-0,000220659794285893
0,00104670732282102
0,00669635182246566
0,00965664560906589
-0,00399467335082591
-0,000899959746748209
0,00246596038341522
0,00849559167400003
-0,000776169244199991
-0,00571658968925476
0,00807286243885755
-0,000416858727112412
-0,000589074902236462
-0,00434047377668321
0,00197440748102963
0,00601050928235054
-0,00874624380841851
0,0027733095921576
0,00457354535348713
0,00504472353495657
0,00491570089012384
-0,00486696884967387
0,00540406038053334
0,0089920659083873
0,00750352193601429
0,00181473039090633
-0,00729993076063693
0,00444402825087309
-0,0049447447154671
-0,00805223405361176
0,00254200375638902
0,00483459549956024
0,00299447326920927
-0,00076164442114532
0,00449124110862613
0,00899979991838336
0,00833839583210647
-0,00304279850795865
0,00749539160169661
-0,00243777341209352
0,00124061180278659
0,00556825404055417
0,00714536787010729
-0,00934846309944987
-0,00877221973612905
-0,000880224648863077
0,00666204618290067
-0,00751846354454756
-0,00810691505670548
0,0012355915363878
0,00752625999040902
0,00680878583341837
0,00636862268671393
0,00293032037094235
0,00580085174180567
0,00387214462272823
-0,00525494923815131
0,00850092098116875
-0,00168382712639868
-0,000199693944305182
-0,00955131307244301
-0,00914182336069644
-0,00536509844474494
0,00344316019676626
0,0000965322181582451
0,00912614266388118
0,00244296011514962
-0,00156507194042206
-0,00391665584407747
-0,0000616482831537723
0,00599715464748442
0,00732395595870912
-0,00449339424259961
0,00314252251759171
0,00797549285925925
-0,00326561396941543
